,created_at,tree_dbh,curb_loc,health,steward,guards,sidewalk,user_type,problems,spc_common,spc_latin,nta,nta_name,borocode,boro_ct,boroname,zip_city,cb_num,st_senate,st_assem,cncldist
11756,2015-07-17,10,OnCurb,2,,,Damage,TreesCount Staff,,Japanese zelkova,Zelkova serrata,QN56,Ozone Park,4,4005800,Queens,Ozone Park,410,15,23,32
11757,2016-01-15,6,OnCurb,1,1or2,,Damage,NYC Parks Staff,,Chinese chestnut,Castanea mollissima,SI54,Great Kills,5,5014608,Staten Island,Staten Island,503,24,62,51
11758,2015-06-21,25,OnCurb,1,,,Damage,NYC Parks Staff,StonesBranchOther,English oak,Quercus robur,QN51,Murray Hill,4,4116300,Queens,Flushing,407,16,40,20
11759,2015-10-01,5,OnCurb,1,,,NoDamage,TreesCount Staff,,catalpa,Catalpa,QN15,Far Rockaway-Bayswater,4,4101001,Queens,Far Rockaway,414,15,23,31
11760,2016-06-02,18,OnCurb,0,,Unsure,Damage,Volunteer,,littleleaf linden,Tilia cordata,SI32,Rossville-Woodrow,5,5020804,Staten Island,Staten Island,503,24,62,51
11761,2016-06-12,7,OnCurb,1,,,NoDamage,Volunteer,,cherry,Prunus,BX36,University Heights-Morris Heights,2,2021502,Bronx,Bronx,205,29,77,14
11762,2015-08-27,3,OnCurb,0,1or2,,NoDamage,Volunteer,,cherry,Prunus,SI35,New Brighton-Silver Lake,5,5005900,Staten Island,Staten Island,501,24,63,49
11763,2015-12-23,5,OnCurb,0,3or4,Helpful,NoDamage,Volunteer,RootOther,American elm,Ulmus americana,SI05,New Springville-Bloomfield-Travis,5,5029103,Staten Island,Staten Island,502,24,63,50
11764,2015-10-15,21,OnCurb,1,,,NoDamage,Volunteer,StonesRootOther,maple,Acer,MN11,Central Harlem South,1,1019000,Manhattan,New York,110,30,70,9
11765,2015-09-13,8,OnCurb,1,1or2,Harmful,Damage,Volunteer,,littleleaf linden,Tilia cordata,MN28,Lower East Side,1,1000202,Manhattan,New York,103,26,65,2
11766,2015-10-31,12,OnCurb,1,,,Damage,TreesCount Staff,,Callery pear,Pyrus calleryana,QN70,Astoria,4,4014900,Queens,Astoria,401,12,36,22
11767,2015-06-25,23,OnCurb,1,,,Damage,Volunteer,MetalGratesBranchOther,silver linden,Tilia tomentosa,QN35,Briarwood-Jamaica Hills,4,4022001,Queens,Jamaica,408,14,27,24
11768,2016-06-10,4,OnCurb,1,3or4,Helpful,Damage,Volunteer,,crimson king maple,Acer platanoides 'Crimson King',QN45,Douglas Manor-Douglaston-Little Neck,4,4152901,Queens,Little Neck,411,11,26,23
11769,2015-07-23,5,OnCurb,1,,,NoDamage,Volunteer,,eastern redcedar,Juniperus virginiana,QN17,Forest Hills,4,4074700,Queens,Forest Hills,406,16,27,29
11770,2015-08-13,2,OnCurb,1,3or4,,NoDamage,Volunteer,,ginkgo,Ginkgo biloba,MN27,Chinatown,1,1000800,Manhattan,New York,103,26,65,1
11771,2015-09-04,20,OnCurb,2,,,Damage,Volunteer,StonesBranchLights,honeylocust,Gleditsia triacanthos var. inermis,QN44,Glen Oaks-Floral Park-New Hyde Park,4,4157901,Queens,Glen Oaks,413,11,33,23
11772,2015-09-12,11,OnCurb,0,,,Damage,Volunteer,TrunkOther,English oak,Quercus robur,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,5,5023100,Staten Island,Staten Island,501,23,61,49
11773,2015-08-20,2,OnCurb,1,,,NoDamage,TreesCount Staff,,Japanese zelkova,Zelkova serrata,MN15,Clinton,1,1013500,Manhattan,New York,104,31,67,3
11774,2016-09-10,4,OnCurb,1,,,NoDamage,Volunteer,,littleleaf linden,Tilia cordata,BX14,East Concourse-Concourse Village,2,2005902,Bronx,Bronx,204,29,77,16
11775,2016-06-29,4,OnCurb,1,1or2,Unsure,NoDamage,Volunteer,,Callery pear,Pyrus calleryana,BK72,Williamsburg,3,3053300,Brooklyn,Brooklyn,301,26,50,33
11776,2015-07-07,7,OnCurb,0,,Helpful,NoDamage,Volunteer,,cherry,Prunus,SI28,Port Richmond,5,5021300,Staten Island,Staten Island,501,23,61,49
11777,2015-10-08,3,OnCurb,1,,,NoDamage,Volunteer,,Japanese zelkova,Zelkova serrata,BK64,Prospect Heights,3,3020300,Brooklyn,Brooklyn,308,25,57,35
11778,2015-06-08,4,OnCurb,1,,,NoDamage,TreesCount Staff,,cherry,Prunus,QN57,Lindenwood-Howard Beach,4,4088400,Queens,Howard Beach,410,15,23,32
11779,2015-10-25,7,OnCurb,1,,,Damage,NYC Parks Staff,,London planetree,Platanus x acerifolia,BK82,East New York,3,3116600,Brooklyn,Brooklyn,305,18,54,37
11780,2015-10-14,16,OnCurb,1,,,NoDamage,Volunteer,,English oak,Quercus robur,QN30,Maspeth,4,4051100,Queens,Maspeth,405,15,30,30
11781,2015-10-31,14,OnCurb,0,,,NoDamage,TreesCount Staff,,Japanese zelkova,Zelkova serrata,QN21,Middle Village,4,4066501,Queens,Middle Village,405,15,30,30
11782,2015-10-29,3,OnCurb,0,,,Damage,TreesCount Staff,,American elm,Ulmus americana,BK25,Homecrest,3,3039600,Brooklyn,Brooklyn,315,22,45,47
11783,2015-06-16,15,OnCurb,1,,,Damage,TreesCount Staff,,Japanese zelkova,Zelkova serrata,QN76,Baisley Park,4,4028800,Queens,Jamaica,412,10,32,28
11784,2015-11-03,12,OnCurb,1,,,Damage,TreesCount Staff,BranchLights,Callery pear,Pyrus calleryana,MN23,West Village,1,1006700,Manhattan,New York,102,27,66,3
11785,2015-08-09,3,OffsetFromCurb,1,3or4,Helpful,NoDamage,Volunteer,,Sophora,Styphnolobium japonicum,BK31,Bay Ridge,3,3013800,Brooklyn,Brooklyn,310,22,46,43
11786,2015-09-19,3,OnCurb,1,,,NoDamage,TreesCount Staff,,Japanese zelkova,Zelkova serrata,BX36,University Heights-Morris Heights,2,2021502,Bronx,Bronx,205,29,77,14
11787,2015-07-13,19,OnCurb,0,,,Damage,NYC Parks Staff,,Japanese zelkova,Zelkova serrata,QN57,Lindenwood-Howard Beach,4,4088400,Queens,Howard Beach,410,15,23,32
11788,2015-11-16,7,OnCurb,1,1or2,,NoDamage,TreesCount Staff,,Sophora,Styphnolobium japonicum,SI08,Grymes Hill-Clifton-Fox Hills,5,5003900,Staten Island,Staten Island,501,23,63,49
11789,2016-05-26,7,OnCurb,1,,,NoDamage,Volunteer,,Japanese zelkova,Zelkova serrata,BX35,Morrisania-Melrose,2,2018500,Bronx,Bronx,203,32,79,16
11790,2016-09-15,12,OnCurb,0,,,Damage,TreesCount Staff,RootOtherTrunkOtherBranchLightsBranchOther,Chinese elm,Ulmus parvifolia,BK35,Stuyvesant Heights,3,3027900,Brooklyn,Brooklyn,303,25,56,36
11791,2015-08-23,6,OnCurb,1,,,NoDamage,TreesCount Staff,,American elm,Ulmus americana,BK25,Homecrest,3,3039600,Brooklyn,Brooklyn,315,22,45,47
11792,2015-12-22,7,OffsetFromCurb,1,,,NoDamage,TreesCount Staff,,cherry,Prunus,SI11,Charleston-Richmond Valley-Tottenville,5,5022600,Staten Island,Staten Island,503,24,62,51
11793,2015-08-15,21,OnCurb,1,,Helpful,NoDamage,Volunteer,,American elm,Ulmus americana,SI28,Port Richmond,5,5021300,Staten Island,Staten Island,501,23,61,49
11794,2016-08-27,18,OnCurb,0,,,Damage,TreesCount Staff,RootOtherWiresRopeTrunkOtherBranchOther,black locust,Robinia pseudoacacia,BK76,Greenpoint,3,3056100,Brooklyn,Brooklyn,301,26,50,33
11795,2016-06-20,5,OffsetFromCurb,0,,Unsure,Damage,Volunteer,BranchLights,crimson king maple,Acer platanoides 'Crimson King',SI07,Westerleigh,5,5018901,Staten Island,Staten Island,501,24,63,50
11796,2015-11-01,5,OnCurb,0,1or2,Unsure,Damage,Volunteer,RootOther,Sophora,Styphnolobium japonicum,SI05,New Springville-Bloomfield-Travis,5,5018702,Staten Island,Staten Island,502,24,63,49
11797,2015-09-25,16,OnCurb,1,3or4,Helpful,NoDamage,TreesCount Staff,RootOther,English oak,Quercus robur,SI32,Rossville-Woodrow,5,5020804,Staten Island,Staten Island,503,24,62,51
11798,2015-09-01,5,OnCurb,1,1or2,,Damage,Volunteer,,littleleaf linden,Tilia cordata,QN46,Bayside-Bayside Hills,4,4143500,Queens,Oakland Gardens,411,11,25,23
11799,2015-07-08,20,OnCurb,1,,,NoDamage,NYC Parks Staff,Stones,London planetree,Platanus x acerifolia,SI14,Grasmere-Arrochar-Ft. Wadsworth,5,5007400,Staten Island,Staten Island,502,23,64,50
11800,2016-02-24,3,OnCurb,1,,,Damage,NYC Parks Staff,StonesBranchLights,black walnut,Juglans nigra,SI36,Old Town-Dongan Hills-South Beach,5,5011201,Staten Island,Staten Island,502,24,64,50
11801,2015-11-04,9,OnCurb,1,,,Damage,Volunteer,BranchLights,ginkgo,Ginkgo biloba,MN04,Hamilton Heights,1,1022500,Manhattan,New York,109,31,70,7
11802,2015-06-04,3,OnCurb,0,3or4,Helpful,Damage,TreesCount Staff,,Japanese zelkova,Zelkova serrata,QN49,Whitestone,4,4103900,Queens,Whitestone,407,11,26,19
11803,2016-02-16,28,OnCurb,1,,,Damage,TreesCount Staff,,pin oak,Quercus palustris,BK61,Crown Heights North,3,3024700,Brooklyn,Brooklyn,303,25,56,36
11804,2016-08-20,6,OnCurb,1,1or2,Unsure,Damage,Volunteer,,honeylocust,Gleditsia triacanthos var. inermis,BK33,Carroll Gardens-Columbia Street-Red Hook,3,3006300,Brooklyn,Brooklyn,306,26,52,39
11805,2016-06-12,28,OnCurb,1,,,NoDamage,Volunteer,StonesBranchLights,pin oak,Quercus palustris,BK35,Stuyvesant Heights,3,3037700,Brooklyn,Brooklyn,303,25,55,41
11806,2015-10-27,4,OnCurb,1,,,NoDamage,TreesCount Staff,,cherry,Prunus,SI54,Great Kills,5,5014604,Staten Island,Staten Island,503,24,62,51
11807,2015-08-18,31,OnCurb,1,,,Damage,Volunteer,TrunkLights,English oak,Quercus robur,BX35,Morrisania-Melrose,2,2018500,Bronx,Bronx,203,32,79,16
11808,2015-10-25,31,OnCurb,1,,,Damage,Volunteer,BranchLights,red maple,Acer rubrum,QN06,Jamaica Estates-Holliswood,4,4045800,Queens,Jamaica,408,11,24,24
11809,2016-08-10,23,OnCurb,1,,,Damage,Volunteer,RootOtherBranchOther,London planetree,Platanus x acerifolia,QN20,Ridgewood,4,4061301,Queens,Ridgewood,405,15,28,30
11810,2015-10-25,16,OnCurb,1,,,Damage,Volunteer,BranchLights,Norway maple,Acer platanoides,QN02,Springfield Gardens North,4,4029400,Queens,Jamaica,412,10,32,28
11811,2015-07-08,8,OnCurb,1,,,Damage,TreesCount Staff,,pin oak,Quercus palustris,SI45,New Dorp-Midland Beach,5,5012200,Staten Island,Staten Island,502,24,64,50
11812,2015-07-20,4,OnCurb,1,,,NoDamage,NYC Parks Staff,,cherry,Prunus,BX36,University Heights-Morris Heights,2,2021502,Bronx,Bronx,205,29,77,14
11813,2015-11-19,6,OnCurb,1,,,Damage,Volunteer,,honeylocust,Gleditsia triacanthos var. inermis,QN06,Jamaica Estates-Holliswood,4,4047200,Queens,Jamaica,408,11,24,24
11814,2015-07-29,8,OnCurb,1,,Harmful,Damage,Volunteer,,English oak,Quercus robur,MN25,Battery Park City-Lower Manhattan,1,1031704,Manhattan,New York,101,26,65,1
11815,2015-11-15,16,OnCurb,1,,,Damage,Volunteer,MetalGrates,Sophora,Styphnolobium japonicum,BK31,Bay Ridge,3,3016000,Brooklyn,Brooklyn,310,22,46,43
11816,2016-06-14,19,OnCurb,1,,,Damage,TreesCount Staff,,London planetree,Platanus x acerifolia,QN06,Jamaica Estates-Holliswood,4,4045800,Queens,Jamaica,408,11,24,24
11817,2016-08-21,2,OnCurb,1,1or2,,NoDamage,Volunteer,,Norway maple,Acer platanoides,QN31,Hunters Point-Sunnyside-West Maspeth,4,4017900,Queens,Long Island City,402,12,37,26
11818,2015-12-03,12,OnCurb,1,,,NoDamage,Volunteer,,sycamore maple,Acer pseudoplatanus,BX03,Eastchester-Edenwald-Baychester,2,2048400,Bronx,Bronx,212,36,83,12
11819,2015-07-29,14,OnCurb,1,,,NoDamage,Volunteer,,cherry,Prunus,QN30,Maspeth,4,4053100,Queens,Maspeth,405,15,37,30
11820,2015-06-07,17,OnCurb,0,,Helpful,NoDamage,NYC Parks Staff,RootOtherBranchLights,Japanese zelkova,Zelkova serrata,SI11,Charleston-Richmond Valley-Tottenville,5,5024402,Staten Island,Staten Island,503,24,62,51
11821,2015-10-28,15,OffsetFromCurb,1,,,Damage,NYC Parks Staff,,green ash,Fraxinus pennsylvanica,SI32,Rossville-Woodrow,5,5020803,Staten Island,Staten Island,503,24,62,51
11822,2015-06-22,5,OnCurb,1,3or4,Helpful,NoDamage,Volunteer,,cherry,Prunus,BK50,Canarsie,3,3101200,Brooklyn,Brooklyn,318,19,58,46
11823,2016-07-17,18,OnCurb,2,,,NoDamage,TreesCount Staff,,Japanese zelkova,Zelkova serrata,QN45,Douglas Manor-Douglaston-Little Neck,4,4152901,Queens,Little Neck,411,11,25,23
11824,2015-10-16,19,OnCurb,1,1or2,Harmful,Damage,Volunteer,StonesBranchOther,English oak,Quercus robur,SI11,Charleston-Richmond Valley-Tottenville,5,5022600,Staten Island,Staten Island,503,24,62,51
11825,2016-05-22,4,OffsetFromCurb,1,,,NoDamage,Volunteer,TrunkOtherBranchOther,green ash,Fraxinus pennsylvanica,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1,1009900,Manhattan,New York,104,27,75,3
11826,2015-10-07,4,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,,ginkgo,Ginkgo biloba,BX52,Schuylerville-Throgs Neck-Edgewater Park,2,2016600,Bronx,Bronx,210,34,82,13
11827,2015-10-06,6,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,,crimson king maple,Acer platanoides 'Crimson King',BK76,Greenpoint,3,3056100,Brooklyn,Brooklyn,301,26,50,33
11828,2015-08-11,2,OnCurb,1,,,NoDamage,NYC Parks Staff,,green ash,Fraxinus pennsylvanica,QN30,Maspeth,4,4052100,Queens,Maspeth,405,15,30,30
11829,2016-09-05,9,OnCurb,1,,,NoDamage,Volunteer,,Japanese zelkova,Zelkova serrata,BK72,Williamsburg,3,3053300,Brooklyn,Brooklyn,301,26,50,33
11830,2015-11-05,29,OnCurb,1,,,Damage,TreesCount Staff,,red maple,Acer rubrum,SI36,Old Town-Dongan Hills-South Beach,5,5009601,Staten Island,Staten Island,502,24,63,50
11831,2015-10-29,16,OnCurb,2,1or2,,NoDamage,TreesCount Staff,,pin oak,Quercus palustris,SI54,Great Kills,5,5014605,Staten Island,Staten Island,503,24,62,51
11832,2015-11-02,6,OnCurb,1,,,Damage,NYC Parks Staff,,'Schubert' chokecherry,Prunus virginiana,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,3,3061200,Brooklyn,Brooklyn,315,22,45,48
11833,2015-10-15,5,OnCurb,1,,,NoDamage,Volunteer,,ginkgo,Ginkgo biloba,BK96,Rugby-Remsen Village,3,3086800,Brooklyn,Brooklyn,317,20,58,41
11834,2015-10-31,6,OnCurb,0,,,Damage,TreesCount Staff,StonesRootOtherTrunkOther,swamp white oak,Quercus bicolor,SI07,Westerleigh,5,5020100,Staten Island,Staten Island,501,23,61,49
11835,2016-06-28,22,OnCurb,1,,,Damage,TreesCount Staff,,pin oak,Quercus palustris,BK75,Bedford,3,3053100,Brooklyn,Brooklyn,301,26,50,33
11836,2016-03-31,4,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,,Sophora,Styphnolobium japonicum,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3,3065800,Brooklyn,Brooklyn,318,22,59,46
11837,2015-10-26,17,OnCurb,1,,,Damage,Volunteer,TrunkOther,green ash,Fraxinus pennsylvanica,QN15,Far Rockaway-Bayswater,4,4103202,Queens,Far Rockaway,414,15,23,31
11838,2015-11-04,16,OnCurb,1,,,NoDamage,TreesCount Staff,,pin oak,Quercus palustris,BK91,East Flatbush-Farragut,3,3086000,Brooklyn,Brooklyn,317,21,58,45
11839,2015-11-13,7,OnCurb,0,,,NoDamage,TreesCount Staff,,pin oak,Quercus palustris,BK90,East Williamsburg,3,3050100,Brooklyn,Brooklyn,301,18,50,34
11840,2015-06-22,10,OnCurb,1,,Unsure,NoDamage,Volunteer,,Callery pear,Pyrus calleryana,QN21,Middle Village,4,4062100,Queens,Middle Village,405,15,28,30
11841,2015-10-15,4,OnCurb,1,,,Damage,NYC Parks Staff,,cherry,Prunus,SI32,Rossville-Woodrow,5,5020804,Staten Island,Staten Island,503,24,62,51
11842,2015-08-31,7,OnCurb,1,,,Damage,TreesCount Staff,,London planetree,Platanus x acerifolia,BK82,East New York,3,3120800,Brooklyn,Brooklyn,305,19,60,42
11843,2016-06-29,9,OnCurb,0,1or2,Harmful,NoDamage,Volunteer,TrunkOther,Kentucky coffeetree,Gymnocladus dioicus,QN46,Bayside-Bayside Hills,4,4109300,Queens,Bayside,411,11,26,19
11844,2015-08-17,17,OnCurb,1,,,Damage,TreesCount Staff,,littleleaf linden,Tilia cordata,BK96,Rugby-Remsen Village,3,3088600,Brooklyn,Brooklyn,317,20,58,41
11845,2015-11-30,16,OffsetFromCurb,2,,Harmful,NoDamage,TreesCount Staff,,green ash,Fraxinus pennsylvanica,BK82,East New York,3,3112400,Brooklyn,Brooklyn,305,19,60,42
11846,2015-09-27,16,OnCurb,0,,,Damage,TreesCount Staff,WiresRope,pin oak,Quercus palustris,MN12,Upper West Side,1,1018900,Manhattan,New York,107,30,69,7
11847,2015-10-16,15,OnCurb,0,,,NoDamage,NYC Parks Staff,,American elm,Ulmus americana,QN56,Ozone Park,4,4005800,Queens,Ozone Park,410,15,23,32
11848,2015-12-17,5,OnCurb,1,,,NoDamage,Volunteer,Stones,Siberian elm,Ulmus pumila,SI36,Old Town-Dongan Hills-South Beach,5,5011201,Staten Island,Staten Island,502,24,64,50
11849,2015-07-28,9,OnCurb,1,3or4,Helpful,Damage,Volunteer,,American elm,Ulmus americana,MN09,Morningside Heights,1,1019500,Manhattan,New York,107,31,69,6
11850,2015-08-18,25,OnCurb,2,,,NoDamage,Volunteer,Stones,London planetree,Platanus x acerifolia,QN71,Old Astoria,4,4007100,Queens,Astoria,401,12,36,22
11851,2015-09-25,3,OnCurb,0,,Helpful,Damage,Volunteer,,Japanese zelkova,Zelkova serrata,BK32,Sunset Park West,3,3001800,Brooklyn,Brooklyn,307,23,51,38
11852,2015-10-09,18,OnCurb,1,,,NoDamage,Volunteer,,Cornelian cherry,Cornus mas,SI54,Great Kills,5,5015601,Staten Island,Staten Island,503,24,64,51
11853,2016-07-19,18,OnCurb,1,,,Damage,NYC Parks Staff,,Norway maple,Acer platanoides,QN38,Pomonok-Flushing Heights-Hillcrest,4,4122300,Queens,Fresh Meadows,408,11,25,24
11854,2015-08-11,8,OnCurb,1,,,NoDamage,Volunteer,,cherry,Prunus,QN57,Lindenwood-Howard Beach,4,4089200,Queens,Howard Beach,410,15,23,32
11855,2016-02-06,35,OnCurb,1,,,Damage,Volunteer,StonesBranchLights,London planetree,Platanus x acerifolia,MN32,Yorkville,1,1013800,Manhattan,New York,108,28,76,5
11856,2015-09-26,3,OnCurb,1,,Helpful,Damage,TreesCount Staff,,English oak,Quercus robur,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3,3002100,Brooklyn,Brooklyn,302,26,52,33
11857,2016-06-30,27,OnCurb,0,,,Damage,TreesCount Staff,Stones,London planetree,Platanus x acerifolia,MN34,East Harlem North,1,1019800,Manhattan,New York,111,30,68,9
11858,2015-10-14,14,OffsetFromCurb,2,,,NoDamage,NYC Parks Staff,,honeylocust,Gleditsia triacanthos var. inermis,QN55,South Ozone Park,4,4081400,Queens,South Ozone Park,410,10,31,28
11859,2015-06-18,4,OnCurb,1,,,NoDamage,NYC Parks Staff,,littleleaf linden,Tilia cordata,QN28,Jackson Heights,4,4030902,Queens,East Elmhurst,403,13,34,22
11860,2015-11-04,14,OnCurb,1,,,Damage,TreesCount Staff,StonesBranchLights,pin oak,Quercus palustris,BX34,Melrose South-Mott Haven North,2,2007500,Bronx,Bronx,201,32,79,17
11861,2015-08-29,7,OnCurb,1,,Helpful,NoDamage,TreesCount Staff,,littleleaf linden,Tilia cordata,SI35,New Brighton-Silver Lake,5,5006700,Staten Island,Staten Island,501,24,61,49
11862,2015-12-08,26,OnCurb,1,,,Damage,TreesCount Staff,Stones,pin oak,Quercus palustris,SI54,Great Kills,5,5015603,Staten Island,Staten Island,503,24,62,51
11863,2016-09-06,28,OnCurb,1,,,NoDamage,Volunteer,Stones,London planetree,Platanus x acerifolia,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5,5017011,Staten Island,Staten Island,503,24,62,51
11864,2016-08-17,14,OnCurb,2,,,Damage,Volunteer,,Japanese zelkova,Zelkova serrata,MN04,Hamilton Heights,1,1022900,Manhattan,New York,109,31,71,7
11865,2015-08-08,7,OnCurb,1,,,Damage,Volunteer,,European hornbeam,Carpinus betulus,BK37,Park Slope-Gowanus,3,3016700,Brooklyn,Brooklyn,306,21,44,39
11866,2015-10-21,15,OnCurb,1,,,NoDamage,Volunteer,StonesBranchLights,Callery pear,Pyrus calleryana,BK50,Canarsie,3,3097400,Brooklyn,Brooklyn,318,19,58,46
11867,2015-10-06,31,OnCurb,1,,,NoDamage,Volunteer,StonesBranchLights,pin oak,Quercus palustris,BK93,Starrett City,3,3105804,Brooklyn,Brooklyn,305,19,60,42
11868,2015-10-01,4,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,,Sophora,Styphnolobium japonicum,QN44,Glen Oaks-Floral Park-New Hyde Park,4,4155102,Queens,Glen Oaks,413,11,26,23
11869,2015-10-21,4,OnCurb,1,,,Damage,Volunteer,,red maple,Acer rubrum,BK35,Stuyvesant Heights,3,3027900,Brooklyn,Brooklyn,303,25,56,36
11870,2015-11-02,8,OnCurb,1,,,Damage,Volunteer,,Callery pear,Pyrus calleryana,SI22,West New Brighton-New Brighton-St. George,5,5008100,Staten Island,Staten Island,501,23,61,49
11871,2016-08-02,25,OnCurb,1,,,NoDamage,Volunteer,Stones,London planetree,Platanus x acerifolia,BK32,Sunset Park West,3,3010100,Brooklyn,Brooklyn,307,20,51,38
11872,2016-08-09,19,OnCurb,1,,,Damage,NYC Parks Staff,,Callery pear,Pyrus calleryana,BK30,Dyker Heights,3,3015200,Brooklyn,Brooklyn,310,22,46,43
11873,2015-07-16,3,OnCurb,2,,,NoDamage,TreesCount Staff,,cherry,Prunus,SI25,Oakwood-Oakwood Beach,5,5012806,Staten Island,Staten Island,503,24,64,50
11874,2015-11-13,11,OnCurb,1,1or2,Helpful,Damage,NYC Parks Staff,Stones,Norway maple,Acer platanoides,QN30,Maspeth,4,4051100,Queens,Maspeth,405,15,30,30
11875,2016-05-25,6,OnCurb,1,,,Damage,TreesCount Staff,,red maple,Acer rubrum,SI45,New Dorp-Midland Beach,5,5011402,Staten Island,Staten Island,502,24,64,50
11876,2015-09-15,5,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,,ginkgo,Ginkgo biloba,MN33,East Harlem South,1,1017200,Manhattan,New York,111,29,68,8
11877,2016-06-17,25,OnCurb,2,,Unsure,NoDamage,Volunteer,,pine,Pinus,MN40,Upper East Side-Carnegie Hill,1,1015002,Manhattan,New York,108,28,73,4
11878,2015-07-09,4,OnCurb,1,,,NoDamage,Volunteer,,Japanese zelkova,Zelkova serrata,QN23,College Point,4,4093900,Queens,College Point,407,11,27,19
11879,2015-07-02,5,OffsetFromCurb,1,,,NoDamage,TreesCount Staff,,purple-leaf plum,Prunus cerasifera,SI36,Old Town-Dongan Hills-South Beach,5,5007000,Staten Island,Staten Island,502,24,64,50
11880,2015-08-14,2,OnCurb,1,,,Damage,Volunteer,,sawtooth oak,Quercus acutissima,QN49,Whitestone,4,4099100,Queens,Whitestone,407,11,26,19
11881,2015-08-20,4,OnCurb,0,,,NoDamage,TreesCount Staff,,littleleaf linden,Tilia cordata,BX17,East Tremont,2,2037504,Bronx,Bronx,206,33,86,15
11882,2015-11-19,26,OnCurb,1,,,NoDamage,Volunteer,Stones,pin oak,Quercus palustris,BX44,Williamsbridge-Olinville,2,2038800,Bronx,Bronx,212,36,83,12
11883,2015-09-20,28,OnCurb,1,,,Damage,TreesCount Staff,,pin oak,Quercus palustris,BK76,Greenpoint,3,3059300,Brooklyn,Brooklyn,301,18,50,33
11884,2016-08-24,8,OnCurb,0,,,NoDamage,TreesCount Staff,,cherry,Prunus,QN21,Middle Village,4,4066300,Queens,Middle Village,405,15,30,30
11885,2015-11-19,20,OnCurb,1,,,NoDamage,NYC Parks Staff,Stones,pin oak,Quercus palustris,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4,4093800,Queens,Rockaway Park,414,15,23,32
11886,2016-06-22,16,OnCurb,1,1or2,Unsure,Damage,Volunteer,StonesRootOtherTrunkOther,English oak,Quercus robur,BK43,Midwood,3,3054600,Brooklyn,Brooklyn,314,17,41,48
11887,2015-08-10,17,OnCurb,1,,,NoDamage,Volunteer,,shingle oak,Quercus imbricaria,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,5,5018100,Staten Island,Staten Island,502,24,62,50
11888,2016-06-01,19,OnCurb,0,,Harmful,Damage,TreesCount Staff,BranchLights,red horse chestnut,Aesculus x carnea,MN12,Upper West Side,1,1016900,Manhattan,New York,107,29,69,6
11889,2015-10-31,17,OnCurb,1,,Unsure,Damage,TreesCount Staff,TrunkOtherBranchOther,Japanese zelkova,Zelkova serrata,QN54,Richmond Hill,4,4012200,Queens,Richmond Hill,409,10,24,29
11890,2015-10-01,15,OnCurb,1,1or2,Unsure,Damage,Volunteer,,green ash,Fraxinus pennsylvanica,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3,3063600,Brooklyn,Brooklyn,318,22,59,46
11891,2015-08-15,3,OffsetFromCurb,1,,,NoDamage,TreesCount Staff,StonesMetalGrates,Japanese zelkova,Zelkova serrata,SI22,West New Brighton-New Brighton-St. George,5,5009700,Staten Island,Staten Island,501,23,61,49
11892,2016-09-06,5,OnCurb,1,1or2,Harmful,Damage,Volunteer,BranchOther,green ash,Fraxinus pennsylvanica,BX01,Claremont-Bathgate,2,2039500,Bronx,Bronx,206,33,86,15
